ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1553249,UNRUH Florian,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Archery,Mixed Team,NA
1553253,BEER Jolyn,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,50m Rifle 3 Positions Women,NA
1553255,REITZ Christian,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,10m Air Pistol Men,NA
1553255,REITZ Christian,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,25m Rapid Fire Pistol Men,NA
1553255,REITZ Christian,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,10m Air Pistol Mixed Team,NA
1553257,BAUER Katharina,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Archery,Womens Individual,NA
1553257,BAUER Katharina,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Archery,Womens Team,NA
1553258,KROPPEN Michelle,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Archery,Womens Individual,NA
1553258,KROPPEN Michelle,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Archery,Womens Team,NA
1553258,KROPPEN Michelle,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Archery,Mixed Team,NA
1553260,KORTE Sven,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,Skeet Men,NA
1553260,KORTE Sven,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,Skeet Mixed Team,NA
1553262,WISSMER Nele,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,Skeet Women,NA
1553262,WISSMER Nele,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,Skeet Mixed Team,NA
1553271,MUELLER Lisa,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Women,NA
1553277,VENNEKAMP Doreen,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,10m Air Pistol Women,NA
1553277,VENNEKAMP Doreen,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,25m Pistol Women,NA
1553277,VENNEKAMP Doreen,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,10m Air Pistol Mixed Team,NA
1553280,MESSERSCHMIDT Nadine,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,Skeet Women,NA
1553285,SCHWARZ Charline,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Archery,Womens Individual,NA
1553285,SCHWARZ Charline,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Archery,Womens Team,NA
1553289,MURCHE Kathrin,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,Trap Women,NA
1553293,ULBRICH Maximilian,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Men,NA
1553293,ULBRICH Maximilian,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,50m Rifle 3 Positions Men,NA
1553293,ULBRICH Maximilian,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Mixed Team,NA
1553294,JANSSEN Anna,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Women,NA
1553294,JANSSEN Anna,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,50m Rifle 3 Positions Women,NA
1553294,JANSSEN Anna,F,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,10m Air Rifle Mixed Team,NA
1553299,WALTER Robin,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,10m Air Pistol Men,NA
1553299,WALTER Robin,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,10m Air Pistol Mixed Team,NA
1553301,PETER Florian,M,NA,NA,NA,Germany,GER,2024 Summer,2024,Summer,Paris,Shooting,25m Rapid Fire Pistol Men,NA
1553574,LOOSER Vera,F,NA,NA,NA,Namibia,NAM,2024 Summer,2024,Summer,Paris,Cycling Road,Womens Road Race,NA
1553663,BERTONE Oriane,F,NA,164,NA,France,FRA,2024 Summer,2024,Summer,Paris,Sport Climbing,Womens Boulder & Lead,NA
1553664,MAWEM Bassa,M,NA,183,NA,France,FRA,2024 Summer,2024,Summer,Paris,Sport Climbing,Mens Speed,NA
1553666,AVEZOU Zelia,F,NA,158,NA,France,FRA,2024 Summer,2024,Summer,Paris,Sport Climbing,Womens Boulder & Lead,NA
1553674,JENFT Paul,M,NA,188,NA,France,FRA,2024 Summer,2024,Summer,Paris,Sport Climbing,Mens Boulder & Lead,NA
1553677,AVEZOU Sam,M,NA,170,NA,France,FRA,2024 Summer,2024,Summer,Paris,Sport Climbing,Mens Boulder & Lead,NA
1553685,VIGLIONE Capucine,F,NA,170,NA,France,FRA,2024 Summer,2024,Summer,Paris,Sport Climbing,Womens Speed,NA
1553688,LEBON Manon,F,NA,168,NA,France,FRA,2024 Summer,2024,Summer,Paris,Sport Climbing,Womens Speed,NA
1553753,WILLIAMS Stacey Ann,F,NA,173,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Womens 400m,NA
1553753,WILLIAMS Stacey Ann,F,NA,173,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Womens 4 x 400m Relay,NA
1553910,WILLIAMS Kimberly,F,NA,170,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Womens Triple Jump,NA
1553912,WILLIAMS Danielle,F,NA,167,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Womens 100m Hurdles,NA
1553914,WILLIAMS Ashley,F,NA,170,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Womens 4 x 400m Relay,NA
1553914,WILLIAMS Ashley,F,NA,170,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,4 x 400m Relay Mixed,NA
1554140,HAFFARI Driss,M,NA,NA,NA,Morocco,MAR,2024 Summer,2024,Summer,Paris,Shooting,Trap Men,NA
1554520,THOMAS-DODD Danniel,F,NA,166,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Womens Shot Put,NA
1554523,SALMON Shiann,F,NA,170,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Womens 400m Hurdles,NA
1554524,RUSSELL Janieve,F,NA,175,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Womens 400m Hurdles,NA
1554526,DRUMMOND Gerald,M,NA,175,NA,Costa Rica,CRC,2024 Summer,2024,Summer,Paris,Athletics,Mens 400m Hurdles,NA
1554735,ZEA Gibran,M,NA,NA,NA,Mexico,MEX,2024 Summer,2024,Summer,Paris,Fencing,Mens Sabre Individual,NA
1554801,SABRI Nur Dhabitah,F,NA,NA,NA,Malaysia,MAS,2024 Summer,2024,Summer,Paris,Diving,Womens 3m Springboard,NA
1554860,JURISIC Fili,M,NA,NA,NA,Croatia,CRO,2024 Summer,2024,Summer,Paris,Sailing,Mens Dinghy,NA
1554885,PETRIASHVILI Geno,M,NA,NA,NA,Georgia,GEO,2024 Summer,2024,Summer,Paris,Wrestling,Mens Freestyle 125kg,Gold
1554897,CHRISTOFOROU Antri,F,NA,NA,NA,Cyprus,CYP,2024 Summer,2024,Summer,Paris,Cycling Road,Womens Road Race,NA
1554945,STROEMBERG Carin,F,NA,184,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554952,HANSSON Elin,F,NA,173,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554957,LINDQVIST Emma,F,NA,177,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554960,ERIKSSON Evelina,F,NA,185,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554963,LUNDSTROEM Mathilda,F,NA,165,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554966,PAVIC Mate,M,NA,193,NA,Croatia,CRO,2024 Summer,2024,Summer,Paris,Tennis,Mens Doubles,NA
1554966,PAVIC Mate,M,NA,193,NA,Croatia,CRO,2024 Summer,2024,Summer,Paris,Tennis,Mixed Doubles,NA
1554968,MEKTIC Nikola,M,NA,182,NA,Croatia,CRO,2024 Summer,2024,Summer,Paris,Tennis,Mens Doubles,NA
1554970,MARTIC Petra,F,NA,181,NA,Croatia,CRO,2024 Summer,2024,Summer,Paris,Tennis,Womens Singles,NA
1554972,VEKIC Donna,F,NA,179,NA,Croatia,CRO,2024 Summer,2024,Summer,Paris,Tennis,Womens Singles,Silver
1554972,VEKIC Donna,F,NA,179,NA,Croatia,CRO,2024 Summer,2024,Summer,Paris,Tennis,Mixed Doubles,Silver
1554976,ROBERTS Jamina,F,NA,176,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554978,CARLSON Jenny,F,NA,172,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554980,RYDE Jessica,F,NA,185,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554982,BUNDSEN Johanna,F,NA,185,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554983,THORLEIFSDOTTIR Kristin,F,NA,182,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554984,BLOHM Linn,F,NA,180,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554985,HANSSON Linn,F,NA,169,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554994,KOPPANG Nina,F,NA,177,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1554997,LOEFQVIST Olivia,F,NA,177,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1555001,HVENFELT Sofia,F,NA,180,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1555006,AXNER Tyra,F,NA,179,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1555010,HAGMAN Nathalie,F,NA,167,NA,Sweden,SWE,2024 Summer,2024,Summer,Paris,Handball,Women,NA
1555033,GEORGIOU Marios,M,NA,NA,NA,Cyprus,CYP,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Men,NA
1555033,GEORGIOU Marios,M,NA,NA,NA,Cyprus,CYP,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Mens All-Around,NA
1555033,GEORGIOU Marios,M,NA,NA,NA,Cyprus,CYP,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Mens Floor Exercise,NA
1555033,GEORGIOU Marios,M,NA,NA,NA,Cyprus,CYP,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Mens Horizontal Bar,NA
1555033,GEORGIOU Marios,M,NA,NA,NA,Cyprus,CYP,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Mens Parallel Bars,NA
1555033,GEORGIOU Marios,M,NA,NA,NA,Cyprus,CYP,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Mens Pommel Horse,NA
1555033,GEORGIOU Marios,M,NA,NA,NA,Cyprus,CYP,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Mens Rings,NA
1555033,GEORGIOU Marios,M,NA,NA,NA,Cyprus,CYP,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Mens Vault,NA
1555034,BOBOKULOVA Sabina,F,NA,157,NA,Uzbekistan,UZB,2024 Summer,2024,Summer,Paris,Boxing,Womens 50kg,NA
1555069,UKTAMOVA Nigina,F,NA,160,NA,Uzbekistan,UZB,2024 Summer,2024,Summer,Paris,Boxing,Womens 54kg,NA
1555070,TUGOLUKOVA Vera,F,NA,NA,NA,Cyprus,CYP,2024 Summer,2024,Summer,Paris,Rhythmic Gymnastics,Individual All-Around,NA
1555074,TURDIBEKOVA Sitora,F,NA,170,NA,Uzbekistan,UZB,2024 Summer,2024,Summer,Paris,Boxing,Womens 57kg,NA
1555082,DUBOVITSKAYA Nadezhda,F,NA,177,NA,Kazakhstan,KAZ,2024 Summer,2024,Summer,Paris,Athletics,Womens High Jump,NA
1555095,HIGGINS Eve,F,NA,173,70,Ireland,IRL,2024 Summer,2024,Summer,Paris,Rugby Sevens,Women,NA
1555096,MULHALL ROCK Lucy,F,NA,163,61,Ireland,IRL,2024 Summer,2024,Summer,Paris,Rugby Sevens,Women,NA
1555097,PARSONS Beibhinn,F,NA,168,72,Ireland,IRL,2024 Summer,2024,Summer,Paris,Rugby Sevens,Women,NA
1555098,HARRINGTON Kellie,F,NA,169,NA,Ireland,IRL,2024 Summer,2024,Summer,Paris,Boxing,Womens 60kg,Gold
1555100,RIORDAN Erin,F,NA,NA,NA,Ireland,IRL,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 100m Freestyle Relay,NA
1555100,RIORDAN Erin,F,NA,NA,NA,Ireland,IRL,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1555101,RYAN Shane,M,NA,NA,NA,Ireland,IRL,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Medley Relay,NA
1555101,RYAN Shane,M,NA,NA,NA,Ireland,IRL,2024 Summer,2024,Summer,Paris,Swimming,Mens 50m Freestyle,NA
1555109,CLARK Aoife,F,NA,NA,NA,Ireland,IRL,2024 Summer,2024,Summer,Paris,Equestrian,Eventing Individual,NA
1555109,CLARK Aoife,F,NA,NA,NA,Ireland,IRL,2024 Summer,2024,Summer,Paris,Equestrian,Eventing Team,NA
1555111,HARTE David,M,NA,NA,NA,Ireland,IRL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1555185,IBANEZ DIAZ Javier,M,NA,165,NA,Bulgaria,BUL,2024 Summer,2024,Summer,Paris,Boxing,Mens 57kg,Bronze
1555190,ROSENOV Radoslav Simeonov,M,NA,160,NA,Bulgaria,BUL,2024 Summer,2024,Summer,Paris,Boxing,Mens 63.5kg,NA
1555195,KIWAN Rami Mofid,M,NA,185,NA,Bulgaria,BUL,2024 Summer,2024,Summer,Paris,Boxing,Mens 71kg,NA
1555234,ASVESTA Sofia,F,NA,NA,NA,Cyprus,CYP,2024 Summer,2024,Summer,Paris,Judo,Women -52 kg,NA
1555317,PETROVA Stanimira,F,NA,170,NA,Bulgaria,BUL,2024 Summer,2024,Summer,Paris,Boxing,Womens 54kg,NA
1555318,STANEVA Svetlana Kamenova,F,NA,175,NA,Bulgaria,BUL,2024 Summer,2024,Summer,Paris,Boxing,Womens 57kg,NA
1555372,EL BAKKALI Soufiane,M,NA,196,NA,Morocco,MAR,2024 Summer,2024,Summer,Paris,Athletics,Mens 3000m Steeplechase,Gold
1555380,TINDOUFT Mohamed,M,NA,177,NA,Morocco,MAR,2024 Summer,2024,Summer,Paris,Athletics,Mens 3000m Steeplechase,NA
1555417,TOMOVA Viktoriya,F,NA,168,NA,Bulgaria,BUL,2024 Summer,2024,Summer,Paris,Tennis,Womens Singles,NA
1555457,PORTER Chanice,F,NA,170,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Womens Long Jump,NA
1555479,ELAIDI Achraf,M,NA,NA,NA,Morocco,MAR,2024 Summer,2024,Summer,Paris,Canoe Sprint,Mens Kayak Single 1000m,NA
1555493,TYSON Tiger,M,NA,NA,NA,Antigua and Barbuda,ANT,2024 Summer,2024,Summer,Paris,Sailing,Mens Kite,NA
1555500,FARKOUSSI Kaoutar,F,NA,161,NA,Morocco,MAR,2024 Summer,2024,Summer,Paris,Athletics,Womens Marathon,NA
1555501,OUTALHA Mohcin,M,NA,174,NA,Morocco,MAR,2024 Summer,2024,Summer,Paris,Athletics,Mens Marathon,NA
1555502,BLAKE Ackeem,M,NA,180,NA,Jamaica,JAM,2024 Summer,2024,Summer,Paris,Athletics,Mens 100m,NA
